kuca,105.000 €,Jagodina,Gradske lokacije,Levač,Levač,240m²,6a plac,,,,,,,,podrum,,1 garažno mesto,,,,,,,,,,3504
kuca,35.000 €,Jagodina,Okolne lokacije,Majur,Majur,400m²,69.92a plac,,uknjiženo,,,,,,,,,,,,,,,,,,3624
kuca,250.000 €,Jagodina,Gradske lokacije,Levač,Levač,350m²,5a plac,,uknjiženo,grejanje na struju,,,,,"podrum, terasa",,,,,,,,,,,,3501
kuca,110.000 €,Jagodina,Gradske lokacije,Lipar,Lipar,240m²,38a plac,7 soba,,,,,,,,,1 garažno mesto,,,,,,,,,,3181
kuca,45.000 €,Jagodina,Gradske lokacije,Štipljanski Put,Štipljanski Put,333m²,6.33a plac,3 sobe,uknjiženo,,,,,,terasa,,,,,,,,,,,,2193
kuca,150.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,274m²,4.7a plac,,uknjiženo,,,,,,"podrum, terasa",,1 garažno mesto,,,"telefon, klima",,,,,,,1114
kuca,87.000 €,Jagodina,Gradske lokacije,Tavrića Obori,Tavrića Obori,310m²,4a plac,7 soba,,,,,,,"podrum, terasa",,,,,,,,,,,,3290
kuca,30.000 €,Paraćin,Gradske lokacije,Gloždak,Gloždak,30m²,5.74a plac,1 soba,,grejanje na struju,,,,,terasa,,,,,,,,,,,,4313
kuca,10.000 €,Paraćin,Gradske lokacije,Karađorđevo Brdo,Karađorđevo Brdo,50m²,6.1a plac,,,,,,,,,,,,,,,,,,,,4368
kuca,30.000 €,Paraćin,Gradske lokacije,Paraćin,Gradske lokacije,120m²,7.5a plac,4 sobe,,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,4561
kuca,84.000 €,Jagodina,Gradske lokacije,Levač,Levač,200m²,4a plac,5 soba,,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,1074
kuca,135.000 €,Jagodina,Gradske lokacije,Vašarište,Vašarište,300m²,4a plac,,,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,2572
kuca,100.000 €,Jagodina,Gradske lokacije,Pivara,Pivara,300m²,5a plac,5 soba,,centralno grejanje,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,1546
kuca,11.000 €,Ćuprija,Gradske lokacije,Ćuprija,Gradske lokacije,79m²,3.8a plac,3 sobe,uknjiženo,,,,,,,,,,,,,,,,,,658
kuca,75.000 €,Vladičin Han,Gradske lokacije,Vladičin Han,Gradske lokacije,200m²,5a plac,6 soba,,centralno grejanje,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,4935
kuca,49.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,140m²,10a plac,4 sobe,,,,,,,podrum,,,,,telefon,,,,,,,2267
kuca,49.000 €,Jagodina,Gradske lokacije,Tabane,Tabane,1m²,1.5a plac,,,grejanje na struju,,,,,podrum,,1 garažno mesto,,,telefon,,,,,,,2122
kuca,27.000 €,Jagodina,Okolne lokacije,Končarevo,Končarevo,150m²,4a plac,,,centralno grejanje,,,,,,,,,,,,,,,,,1352
kuca,30.000 €,Paraćin,Gradske lokacije,Paraćin,Gradske lokacije,60m²,17a plac,2 sobe,uknjiženo,grejanje na struju,,,,,"podrum, terasa",,,,,,,,,,,,4563
kuca,17.000 €,Paraćin,Okolne lokacije,Tekija,Tekija,50m²,37a plac,3 sobe,uknjiženo,grejanje na struju,,,,,,,,,,,,,,,,,4405
kuca,16.000 €,Paraćin,Gradske lokacije,Paraćin,Gradske lokacije,120m²,15a plac,5 soba,,,,,,,,,,,,,,,,,,,4554
kuca,105.000 €,Jagodina,Gradske lokacije,Tavrića Obori,Tavrića Obori,200m²,4a plac,2 sobe,,grejanje na gas,,,,,terasa,,,,,,,,,,,,2170
kuca,39.000 €,Jagodina,Gradske lokacije,Levač,Levač,120m²,3a plac,,,grejanje na struju,,,,,terasa,,,,,,,,,,,,1575
kuca,65.000 €,Jagodina,Okolne lokacije,Majur,Majur,233m²,4.2a plac,,uknjiženo,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,2240
kuca,40.000 €,Jagodina,Gradske lokacije,Trnava,Trnava,300m²,2.1a plac,,,grejanje na gas,,,,,,,,,,,,,,,,,1206
kuca,39.000 €,Jagodina,Gradske lokacije,Levač,Levač,104m²,1.12a plac,2 sobe,uknjiženo,grejanje na struju,,,,,,,,,,,,,,,,,1077
kuca,57.000 €,Jagodina,Gradske lokacije,Centar,Centar,105m²,5a plac,3 sobe,uknjiženo,grejanje na struju,,,,,podrum,,,,,,,,,,,,3723
kuca,70.000 €,Jagodina,Gradske lokacije,Solaris,Solaris,275m²,3a plac,5 soba,,,,,,,terasa,,1 garažno mesto,,,"telefon, klima",,,,,,,2970
kuca,45.000 €,Jagodina,Okolne lokacije,Majur,Majur,120m²,6.26a plac,3 sobe,,,,,,,terasa,,,,,,,,,,,,3347
kuca,59.000 €,Jagodina,Okolne lokacije,Ribare,Ribare,200m²,11a plac,4 sobe,,,,,,,terasa,,1 garažno mesto,,,"telefon, klima",,,,,,,3636
kuca,11.000 €,Jagodina,Gradske lokacije,Kajsijar,Kajsijar,32m²,2.03a plac,,,grejanje na struju,,,,,,,,,,,,,,,,,3175
kuca,45.000 €,Jagodina,Gradske lokacije,Solaris,Solaris,450m²,3.73a plac,,,,,,,,,,,,,,,,,,,,2971
kuca,135.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,132m²,5a plac,4 sobe,uknjiženo,,,,,,"podrum, terasa",,,,,telefon,,,,,,,3241
kuca,74.200 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,83m²,5.58a plac,2 sobe,uknjiženo,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,3242
kuca,320.000 €,Jagodina,Gradske lokacije,Budžino Brdo,Budžino Brdo,489m²,7a plac,5 soba,,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,klima,,,,,,,3276
kuca,60.000 €,Jagodina,Gradske lokacije,Trnava,Trnava,144m²,3.92a plac,4 sobe,uknjiženo,,,,,,,,1 garažno mesto,,,,,,,,,,3301
kuca,120.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,180m²,7a plac,5 soba,uknjiženo,,,,,,terasa,,,,,telefon,,,,,,,3521
stan,126.000 €,Niš,Gradske lokacije,Medijana,Bulevar Nemanjića,84m²,,3.5 sobe,uknjiženo,grejanje na struju,,,3. sprat,,terasa,,,,prazno,"kablovska, internet, interfon",,,,,,,405
stan,123.000 €,Niš,Gradske lokacije,Medijana,Bulevar Nemanjića,150m²,,3 sobe,uknjiženo,grejanje na struju,,,7. sprat,ima lift (1),terasa,,,,prazno,"kablovska, internet, interfon",,,,,,,1212
stan,109.200 €,Niš,Gradske lokacije,Medijana,Bulevar Nemanjića,76m²,,4.5 sobe,uknjiženo,etažno grejanje,novo,,3. sprat,,terasa,,,,prazno,"kablovska, internet",,,,,,,1404
stan,103.500 €,Niš,Gradske lokacije,Medijana,Čair,108m²,,2.5 sobe,uknjiženo,etažno grejanje,novo,,4. sprat,ima lift (1),"podrum, terasa",,,,prazno,"kablovska, internet",,,,,,,1461
stan,25.500 €,Niš,Gradske lokacije,Pantelej,Pantelej,28m²,,0.5 soba,uknjiženo,grejanje na struju,,,5. sprat,,terasa,,,,prazno,"kablovska, internet",,,,,,,1217
stan,97.000 €,Niš,Gradske lokacije,Medijana,Centar,82m²,,4 sobe,uknjiženo,centralno grejanje,,,5. sprat,ima lift (1),"podrum, terasa",,,,prazno,"kablovska, internet, interfon",,,,,,,1232
stan,58.000 €,Niš,Gradske lokacije,Medijana,Bulevar Nemanjića,56m²,,2.5 sobe,uknjiženo,grejanje na struju,,,4. sprat,,"podrum, terasa",,,,prazno,"kablovska, internet, interfon",,,,,,,1199
stan,37.000 €,Niš,Gradske lokacije,Palilula,Palilula,30m²,,0.5 soba,uknjiženo,centralno grejanje,,,3. sprat,,terasa,,,,prazno,kablovska,,,,,,,1207
stan,40.000 €,Niš,Gradske lokacije,Medijana,Duvanište,38m²,,1 soba,uknjiženo,centralno grejanje,,,9. sprat,ima lift (1),,,,,prazno,"kablovska, internet, interfon",,,,,,,1189
stan,102.756 €,Niš,Gradske lokacije,Medijana,Bulevar Dr Zorana Đinđića,86m²,,3.5 sobe,uknjiženo,etažno grejanje,,,1. sprat,ima lift (1),"podrum, terasa",,,,prazno,"kablovska, internet, interfon",,,,,,,1069
stan,109.500 €,Niš,Gradske lokacije,Medijana,Crveni Pevac,94m²,,4 sobe,uknjiženo,etažno grejanje,,,2. sprat,ima lift (1),"podrum, terasa",,,,prazno,"kablovska, internet",,,,,,,584
kuca,22.000 €,Jagodina,Gradske lokacije,Industrijska Zona,Industrijska Zona,55m²,,,,grejanje na struju,,,,,,,,,,,,,,,,,3314
stan,87.600 €,Novi Sad,Gradske lokacije,Stari Grad,Novi Sad - Centar,43m²,,0.5 soba,uknjiženo,centralno grejanje,renovirano,,2/5 spratova (nije poslednji sprat),,terasa,,,,namešteno,"telefon, kablovska, internet",useljivo,,,,,,42610
kuca,250.000 €,Jagodina,Gradske lokacije,Centar,Centar,300m²,2.75a plac,4 sobe,uknjiženo,grejanje na gas,,,,,terasa,,,,,"telefon, klima",,,,,,,3479
kuca,61.000 €,Jagodina,Gradske lokacije,Tabane,Tabane,400m²,1.57a plac,8 soba,,centralno grejanje,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,2123
kuca,10.500 €,Ćuprija,Gradske lokacije,Ćuprija,Gradske lokacije,32m²,0.79a plac,2 sobe,uknjiženo,,,,,,,,,,,,,,,,,,656
kuca,75.000 €,Ćuprija,Gradske lokacije,Ćuprija,Gradske lokacije,300m²,4.5a plac,7 soba,uknjiženo,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,772
kuca,12.000 €,Ćuprija,Gradske lokacije,Slavija,Slavija,50m²,7a plac,,,,,,,,,,,,,,,,,,,,814
kuca,50.000 €,Ćuprija,Gradske lokacije,Centar,Centar,100m²,3.34a plac,2 sobe,uknjiženo,grejanje na struju,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,697
kuca,45.000 €,Jagodina,Okolne lokacije,Voljavče,Voljavče,130m²,8.4a plac,5 soba,,grejanje na struju,,,,,terasa,,,,,,,,,,,,3655
kuca,35.000 €,Jagodina,Gradske lokacije,Ribarski Put,Ribarski Put,44m²,1a plac,,,,,,,,,,,,,,,,,,,,2605
kuca,38.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,1m²,2.45a plac,3 sobe,,grejanje na struju,,,,,,,,,,,,,,,,,3219
kuca,70.000 €,Jagodina,Gradske lokacije,Tabane,Tabane,250m²,3.03a plac,8 soba,,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,klima,,,,,,,3247
kuca,90.000 €,Jagodina,Gradske lokacije,Solaris,Solaris,324m²,2a plac,3 sobe,uknjiženo,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,2968
kuca,82.500 €,Jagodina,Gradske lokacije,Tavrića Obori,Tavrića Obori,260m²,2.75a plac,3 sobe,uknjiženo,,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,2942
stan,43.260 €,Novi Sad,Gradske lokacije,Rotkvarija,"SOCIJALNO, NOVI SAD",36m²,,2 sobe,,centralno grejanje,uobičajeno stanje,2010. godine,visoko prizemlje/4 sprata (nije poslednji sprat),ima lift (1),,,,kupatilo,,,useljivo,,,,,,1033956
kuca,270.000 €,Jagodina,Okolne lokacije,Dragocvet,Dragocvet,500m²,30.83a plac,4 sobe,,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,3331
kuca,35.000 €,Jagodina,Gradske lokacije,Železnički most,Železnički most,81m²,3a plac,3 sobe,,grejanje na struju,,,,,,,,,,,,,,,,,3041
kuca,370.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,345m²,5a plac,5 soba,,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,klima,,,,,,,3538
kuca,27.000 €,Jagodina,Gradske lokacije,Crvene Livade,Crvene Livade,100m²,9.12a plac,2 sobe,uknjiženo,,,,,,terasa,,,,,,,,,,,,2990
kuca,80.000 €,Jagodina,Okolne lokacije,Rakitovo,Rakitovo,120m²,3.98a plac,2 sobe,,,,,,,"podrum, terasa",,1 garažno mesto,,,"telefon, klima",,,,,,,1813
kuca,105.000 €,Jagodina,Gradske lokacije,Trnava,Trnava,320m²,3.92a plac,,,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,1716
kuca,22.000 €,Jagodina,Gradske lokacije,Centar,Centar,20m²,1.41a plac,,uknjiženo,grejanje na struju,,,,,,,,,,,,,,,,,2798
kuca,170.000 €,Jagodina,Gradske lokacije,Centar,Centar,191m²,4.49a plac,4 sobe,uknjiženo,,,,,,"podrum, terasa",,,,,,,,,,,,3115
stan,27.000 €,Beograd,Palilula opština,Kotež,Olge Jovičić,30m²,,0.5 soba,nije uknjiženo,TA peć,,2006. godine,prizemlje/2 sprata (nije poslednji sprat),,,"2 parking mesta, u dvorištu zgrade",,kupatilo,,,,,,,,,
stan,68.600 €,Novi Sad,Gradske lokacije,Grbavica,Grbavica,37m²,,0.5 soba,,centralno grejanje,novo,,5/6 spratova (nije poslednji sprat),,terasa,,,,namešteno,"telefon, kablovska, internet, klima",useljivo,,,,,,42590
stan,42.000 €,Beograd,Palilula opština,Kotež,Peke Tepavčevića,25m²,,1 soba,uknjiženo,norveški radijatori,novo,,2/3 sprata (nije poslednji sprat),,,"1 parking mesto, javni parking van zone",,"kupatilo, kuhinja",prazno,"telefon, interfon",useljivo,ka dvorištu,stambeni,,,43,
stan,36.400 €,Novi Sad,Okolne lokacije,Klisa - Vikend Naselje,Klisa - Vikend Naselje,27m²,,0.5 soba,uknjiženo,grejanje na gas,novo,,1/3 sprata (nije poslednji sprat),ima lift (1),,,,,prazno,"telefon, kablovska, internet, klima",useljivo,,,,,,42556
stan,93.000 €,Niš,Gradske lokacije,Medijana,Crveni Pevac,119m²,,4.5 sobe,uknjiženo,grejanje na struju,renovirano,,5/6 spratova (nije poslednji sprat),,"dvorište, terasa","1 parking mesto, u dvorištu zgrade, javni parking van zone",,"kupatila (2), ostava",prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,stambeni,,,,
stan,79.310 €,Novi Sad,Gradske lokacije,Grbavica,Grbavica,44m²,,1 soba,uknjiženo,,,,4/5 spratova (nije poslednji sprat),,,,,,,,,,,,,,480656
stan,46.000 €,Niš,Gradske lokacije,Medijana,Obrenovićeva,33m²,,0.5 soba,,centralno grejanje,renovirano,,2. sprat,ima lift (1),,"1 parking mesto, u dvorištu zgrade",,kupatilo,,"telefon, kablovska, internet, interfon, klima",useljivo,,stambeno-poslovni,,,,
stan,60.000 €,Niš,Gradske lokacije,Medijana,Obrenovićeva,39m²,,1 soba,uknjiženo,centralno grejanje,uobičajeno stanje,,3. sprat,ima lift (1),,"1 parking mesto, u dvorištu zgrade",,"kupatilo, kuhinja",,"telefon, kablovska, internet, interfon, klima",useljivo,ka ulici,stambeno-poslovni,,,,
stan,89.000 €,Beograd,Savski Venac,Klinički Centar,Miloša Pocerca,60m²,,3 sobe,uknjiženo,grejanje na struju,uobičajeno stanje,1926. godine,3/3 sprata,,tavan,,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,584
stan,145.000 €,Zlatibor,Gradske lokacije,Centar,Erska,83m²,,3.5 sobe,uknjiženo,etažno grejanje,renovirano,1990. godine,visoko prizemlje/2 sprata (nije poslednji sprat),,terasa,,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,581
stan,59.000 €,Beograd,Palilula opština,Borča,Sonje Marinković,57m²,,2 sobe,uknjiženo,grejanje na struju,renovirano,1990. godine,4/4 sprata,,terasa,1 parking mesto,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,579
stan,114.300 €,Novi Sad,Gradske lokacije,Bulevar Evrope,Bulevar Evrope,71m²,,3 sobe,,centralno grejanje,,2010. godine,3/4 sprata (nije poslednji sprat),,terasa,,,,,,,,,,,,1042754
kuca,37.000 €,Jagodina,Gradske lokacije,Strelište,Strelište,220m²,0.86a plac,4 sobe,,,,,,,terasa,,1 garažno mesto,,,klima,,,,,,,3509
kuca,70.000 €,Jagodina,Gradske lokacije,Tavrića Obori,Tavrića Obori,300m²,3.97a plac,6 soba,,,,,,,"podrum, terasa",,1 garažno mesto,,,telefon,,,,,,,2171
kuca,38.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,100m²,2a plac,2 sobe,,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,2881
kuca,45.000 €,Jagodina,Gradske lokacije,Budžino Brdo,Budžino Brdo,120m²,80a plac,,,grejanje na struju,,,,,terasa,,1 garažno mesto,,,,,,,,,,2576
kuca,60.000 €,Jagodina,Gradske lokacije,Lipar,Lipar,250m²,15a plac,3 sobe,,,,,,,terasa,,,,,,,,,,,,2834
kuca,55.000 €,Jagodina,Okolne lokacije,Ribare,Ribare,246m²,8.67a plac,10 soba,,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,3020
kuca,92.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,200m²,7.03a plac,8 soba,uknjiženo,,,,,,terasa,,1 garažno mesto,,,,,,,,,,2671
kuca,36.000 €,Jagodina,Okolne lokacije,Majur,Majur,70m²,27a plac,,uknjiženo,,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,1286
kuca,45.000 €,Jagodina,Gradske lokacije,Levač,Levač,68m²,4a plac,,,grejanje na struju,,,,,,,,,,,,,,,,,1586
kuca,4.000 €,Rekovac,Gradske lokacije,Rekovac,Gradske lokacije,40m²,22.58a plac,,,,,,,,,,,,,,,,,,,,2702
kuca,19.000 €,Paraćin,Gradske lokacije,Paraćin,Gradske lokacije,47m²,191a plac,2 sobe,uknjiženo,,,,,,podrum,,,,,,,,,,,,4606
kuca,200.000 €,Jagodina,Gradske lokacije,Centar,Centar,300m²,2.54a plac,10 soba,,grejanje na gas,,,,,"podrum, terasa",,,,,klima,,,,,,,1935
kuca,14.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,62m²,3a plac,,,,,,,,,,,,,telefon,,,,,,,3009
kuca,25.000 €,Jagodina,Gradske lokacije,Levač,Levač,1m²,1a plac,,uknjiženo,grejanje na gas,,,,,"podrum, terasa",,,,,,,,,,,,1577
kuca,65.000 €,Ćuprija,Gradske lokacije,Ćuprija,Gradske lokacije,213m²,3.14a plac,5 soba,uknjiženo,grejanje na gas,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,776
kuca,25.000 €,Ćuprija,Gradske lokacije,Železnička stanica,Železnička stanica,73m²,5.93a plac,2 sobe,uknjiženo,,,,,,,,,,,,,,,,,,870
kuca,90.000 €,Ćuprija,Gradske lokacije,Centar,Centar,106m²,5.69a plac,,uknjiženo,,,,,,,,,,,,,,,,,,730
kuca,46.000 €,Jagodina,Gradske lokacije,Trnava,Trnava,170m²,9.8a plac,,,,,,,,terasa,,,,,,,,,,,,1721
kuca,290.000 €,Jagodina,Gradske lokacije,Centar,Centar,220m²,2.2a plac,4 sobe,uknjiženo,,,,,,terasa,,,,,"telefon, klima",,,,,,,1955
stan,103.000 €,Novi Sad,Gradske lokacije,Podbara,Podbara,56m²,,3 sobe,uknjiženo,grejanje na gas,novo,,2/5 spratova (nije poslednji sprat),,,,,,prazno,,useljivo,,,,,,42709
stan,41.000 €,Niš,Gradske lokacije,Medijana,Centar,36m²,,3 sobe,uknjiženo,grejanje na struju,,,6. sprat,,terasa,,,,prazno,"kablovska, internet, interfon",,,,,,,1445
stan,102.400 €,Novi Sad,Gradske lokacije,Sremska Kamenica,Tatarsko Brdo,71m²,,3 sobe,,,,,1/2 sprata (nije poslednji sprat),,terasa,,,,,,,,,,,,480889
stan,240.000 €,Beograd,Zemun opština,Zemun,Glavna,142m²,,,uknjiženo,etažno grejanje,,1935. godine,2/2 sprata,,podrum,1 parking mesto,,,namešteno,interfon,,,,,,,18331
stan,44.500 €,Niš,Gradske lokacije,Medijana,Bulevar Nemanjića,68m²,,2.5 sobe,uknjiženo,grejanje na struju,,,prizemlje,,,,1 garažno mesto,,prazno,"kablovska, internet",,,,,,,1219
stan,55.000 €,Niš,Gradske lokacije,Palilula,Palilula,50m²,,1.5 soba,uknjiženo,grejanje na struju,,,prizemlje,,terasa,,,,prazno,"kablovska, internet",,,,,,,1236
kuca,56.650 €,Sombor,Gradske lokacije,Sombor,Gradske lokacije,153m²,5.5a plac,3 sobe,,,,,,,,,,,,,,,,,,,824
kuca,179.000 €,Beograd,Palilula opština,Borča,Petkovačka,260m²,5a plac,5 soba,uknjiženo,etažno grejanje,novo,2001. godine,,,"dvorište, terasa",1 parking mesto,1 garažno mesto,kupatila (2),prazno,telefon,,,,,,,76971,2 etaže
kuca,86.520 €,Novi Sad,Gradske lokacije,Stari Grad,"FUTOG, FUTOG",197m²,,,uknjiženo,grejanje na gas,uobičajeno stanje,,,,terasa,,,kupatila (2),,,,,,,,,3045188,1 etaža
kuca,39.500 €,Ćuprija,Gradske lokacije,Centar,Centar,82m²,3.84a plac,3 sobe,uknjiženo,,,,,,"podrum, terasa",,,,,,,,,,,,733
kuca,45.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,80m²,4a plac,,,grejanje na struju,,,,,,,,,,telefon,,,,,,,2094
kuca,30.000 €,Jagodina,Okolne lokacije,Voljavče,Voljavče,1m²,9a plac,,,,,,,,,,,,,,,,,,,,1840
kuca,30.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,64m²,53a plac,,,,,,,,,,,,,,,,,,,,1251
kuca,30.000 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,79m²,51.6a plac,,,,,,,,,,,,,telefon,,,,,,,1253
kuca,15.000 €,Jagodina,Okolne lokacije,Končarevo,Končarevo,66m²,6a plac,,,,,,,,,,,,,,,,,,,,3668
kuca,13.500 €,Jagodina,Gradske lokacije,Jagodina,Gradske lokacije,60m²,31a plac,2 sobe,uknjiženo,,,,,,,,,,,,,,,,,,2235
kuca,78.000 €,Jagodina,Gradske lokacije,Trnava,Trnava,200m²,,7 soba,,grejanje na struju,,,,,"podrum, terasa",,1 garažno mesto,,,,,,,,,,3586
stan,55.000 €,Niš,Gradske lokacije,Palilula,Bubanj,50m²,,2 sobe,uknjiženo,grejanje na struju,,,2. sprat,,"podrum, terasa",,,,prazno,"kablovska, internet",,,,,,,1473
stan,90.050 €,Novi Sad,Gradske lokacije,Stari Grad,Novi Sad - Centar,46m²,,1.5 soba,,,uobičajeno stanje,1998. godine,5/5 spratova,ima lift (1),terasa,,,,,,,,,,,,1017489
stan,72.000 €,Niš,Gradske lokacije,Medijana,Duvanište,92m²,,3 sobe,uknjiženo,grejanje na struju,,,1. sprat,,"podrum, terasa",,,,prazno,"kablovska, internet, interfon",,,,,,,800
stan,49.000 €,Niš,Gradske lokacije,Pantelej,Pantelej,43m²,,1.5 soba,uknjiženo,grejanje na struju,,,1. sprat,ima lift (1),terasa,,,,prazno,"kablovska, internet",,,,,,,1006
stan,92.200 €,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar Kralja Petra I,57m²,,2 sobe,uknjiženo,centralno grejanje,,,1. sprat,ima lift (1),terasa,,,kupatilo,prazno,"telefon, interfon, klima",,,,,,,1024
stan,82.500 €,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Kosančić Ivana,54m²,,2.5 sobe,uknjiženo,centralno grejanje,,,6/6 spratova,ima lift (1),,,,kupatilo,prazno,telefon,useljivo,,,,,,1021
stan,79.300 €,Novi Sad,Gradske lokacije,Grbavica,Braće Ribnikar,44m²,,1 soba,uknjiženo,centralno grejanje,,,4/5 spratova (nije poslednji sprat),,terasa,,,kupatilo,prazno,telefon,,,,,,,1019
stan,77.250 €,Novi Sad,Gradske lokacije,Novo Naselje,Partizanskih baza,47m²,,1.5 soba,uknjiženo,centralno grejanje,,,1/12 spratova (nije poslednji sprat),ima lift (1),"tavan, terasa",,,kupatilo,prazno,"telefon, interfon",,,,,,,1015
stan,85.500 €,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar oslobođenja,51m²,,2 sobe,uknjiženo,centralno grejanje,,,4/10 spratova (nije poslednji sprat),ima lift (1),"podrum, terasa",,,kupatilo,prazno,telefon,,,,,,,1013
stan,144.200 €,Novi Sad,Gradske lokacije,Detelinara,Kornelija Stankovića,92m²,,4 sobe,uknjiženo,centralno grejanje,,,5/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatila (2),prazno,telefon,,,,,,,1009
stan,64.800 €,Novi Sad,Gradske lokacije,Sajmište,Bulevar Kralja Petra I,38m²,,1 soba,uknjiženo,centralno grejanje,,,3/6 spratova (nije poslednji sprat),ima lift (1),,,,kupatilo,prazno,"telefon, kablovska, interfon, klima",,,,,,,1025
stan,121.600 €,Novi Sad,Gradske lokacije,Banatić,Berislava Berića,74m²,,3 sobe,uknjiženo,centralno grejanje,,,2/7 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatila (2),prazno,"telefon, interfon, klima",,,,,,,1026
stan,185.400 €,Novi Sad,Gradske lokacije,Detelinara,Detelinara,91m²,,4 sobe,uknjiženo,centralno grejanje,,2019. godine,2/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,"kupatilo, toalet",,,,,,,,,458490
stan,118.450 €,Novi Sad,Gradske lokacije,Podbara,Kosovska,76m²,,3 sobe,uknjiženo,centralno grejanje,,2008. godine,3/4 sprata (nije poslednji sprat),,terasa,,,kupatilo,prazno,"telefon, interfon, klima",,,,,,,1029
stan,82.700 €,Novi Sad,Gradske lokacije,Sajmište,Pariske komune,59m²,,2 sobe,uknjiženo,centralno grejanje,,,2. sprat,ima lift (1),terasa,,,kupatilo,prazno,"telefon, interfon, klima",useljivo,,,,,,1030
stan,104.000 €,Novi Sad,Gradske lokacije,Detelinara,Veselina Masleše,63m²,,3 sobe,uknjiženo,centralno grejanje,,2014. godine,1/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,prazno,"telefon, kablovska, interfon, klima",,,,,,,1031
stan,128.750 €,Novi Sad,Gradske lokacije,Podbara,Venizelosova,99m²,,4 sobe,uknjiženo,centralno grejanje,,2010. godine,4/5 spratova (nije poslednji sprat),ima lift (1),terasa,1 parking mesto,,kupatila (2),prazno,"telefon, kablovska, interfon, klima",,,,,,,1032
stan,78.800 €,Novi Sad,Gradske lokacije,Rotkvarija,Bulevar Kralja Petra I,51m²,,2 sobe,uknjiženo,centralno grejanje,,,3/5 spratova (nije poslednji sprat),,terasa,,,kupatilo,prazno,telefon,,,,,,,1033
stan,52.530 €,Novi Sad,Gradske lokacije,Detelinara,Branka Bajića,26m²,,0.5 soba,uknjiženo,centralno grejanje,,2008. godine,2/3 sprata (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,prazno,"telefon, interfon, klima",,,,,,,1034
stan,59.740 €,Novi Sad,Gradske lokacije,Telep,Neimarova,28m²,,0.5 soba,,grejanje na gas,,,2/3 sprata (nije poslednji sprat),,terasa,,,kupatilo,prazno,"telefon, interfon",,,,,,,1035
stan,134.000 €,Novi Sad,Gradske lokacije,Detelinara,Nova Detelinara,87m²,,3 sobe,,centralno grejanje,,2009. godine,5/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,,,,,,,,,,1042757
