cena,povrsina,grejanje,spratnost,infrastruktura,udaljenost_od_centra
377888.0,119.0,centralno grejanje,2,ima,0.6491339966627081
144000.0,60.0,etažno grejanje,2,nema,1.247215796362258
160000.0,71.0,etažno grejanje,3,ima,1.748708858031744
386888.0,119.0,centralno grejanje,2,ima,0.6491339966627081
81000.0,50.0,grejanje na struju,suteren,nema,1.8770883304498969
127900.0,64.0,centralno grejanje,1,ima,6.703099944683712
245000.0,131.0,centralno grejanje,>7,ima,4.258868203028122
130000.0,53.0,grejanje na struju,4,ima,2.346309667241328
249900.0,102.0,centralno grejanje,1,ima,4.2896973851783615
129500.0,68.0,centralno grejanje,5,ima,7.804169995433672
128000.0,75.0,centralno grejanje,3,ima,4.2896973851783615
371888.0,111.0,centralno grejanje,1,ima,0.6491339966627081
357888.0,115.0,centralno grejanje,6,ima,0.6491339966627081
248888.0,85.0,centralno grejanje,7,ima,0.6491339966627081
195000.0,100.0,centralno grejanje,4,ima,2.827239875322618
65000.0,32.0,grejanje na struju,prizemlje,nema,6.504417156711215
118000.0,67.0,grejanje na struju,1,nema,2.524477503989631
130000.0,45.0,centralno grejanje,prizemlje,ima,4.849193476642133
79000.0,67.0,grejanje na gas,1,ima,8.306913702737674
66000.0,29.0,centralno grejanje,1,nema,6.829840542569317
180000.0,72.0,etažno grejanje,1,nema,3.5333962755164707
56500.0,41.0,centralno grejanje,1,ima,6.142417822691707
211888.0,71.0,centralno grejanje,1,ima,0.6491339966627081
108000.0,41.0,grejanje na struju,prizemlje,nema,1.0471045273162358
133000.0,70.0,grejanje na struju,4,ima,1.748708858031744
46000.0,31.0,centralno grejanje,2,ima,6.142417822691707
93000.0,50.0,centralno grejanje,1,ima,6.703099944683712
252000.0,174.0,centralno grejanje,7,ima,5.478979686100881
97000.0,59.0,centralno grejanje,1,ima,2.2273165167493723
143000.0,78.0,centralno grejanje,3,ima,7.054235049411947
72600.0,33.0,grejanje na struju,1,nema,1.0532900558282547
179000.0,70.0,etažno grejanje,4,ima,1.879773134031805
68500.0,74.0,grejanje na struju,3,ima,8.292128371925731
124000.0,62.0,centralno grejanje,prizemlje,ima,3.634692706286426
189500.0,82.0,centralno grejanje,5,ima,3.5723133881989915
183600.0,68.0,centralno grejanje,3,ima,2.9108740627384195
165000.0,60.0,grejanje na struju,1,ima,2.414597853639626
145000.0,94.0,etažno grejanje,3,nema,6.5082559055525575
125000.0,44.0,centralno grejanje,1,ima,3.6478774800042033
190000.0,95.0,centralno grejanje,1,nema,6.703099944683712
125000.0,86.0,centralno grejanje,1,ima,6.703099944683712
80000.0,59.0,grejanje na struju,prizemlje,ima,5.25425903973434
197000.0,95.0,centralno grejanje,5,ima,4.2896973851783615
78000.0,52.0,grejanje na gas,1,ima,6.225799799231211
89900.0,61.0,centralno grejanje,3,nema,8.039200798219278
107500.0,54.0,centralno grejanje,5,ima,7.447780332468217
150000.0,64.0,centralno grejanje,3,ima,2.627957551336704
50000.0,69.0,grejanje na struju,3,ima,12.012409359592759
50000.0,32.0,grejanje na struju,prizemlje,nema,1.4462673996540567
125000.0,50.0,grejanje na gas,1,ima,4.291436980957841
369000.0,120.0,centralno grejanje,3,ima,0.6054667772378305
485000.0,143.0,etažno grejanje,4,nema,0.5901342755263618
170000.0,110.0,centralno grejanje,2,ima,7.471627532636062
167000.0,75.0,centralno grejanje,1,ima,4.2896973851783615
132000.0,55.0,etažno grejanje,1,nema,6.981740222984074
60000.0,23.0,centralno grejanje,7,nema,0.2507635202879382
91000.0,65.0,centralno grejanje,3,nema,1.4462673996540567
415000.0,150.0,grejanje na struju,2,ima,0.15678107737226396
82500.0,33.0,grejanje na gas,1,nema,4.291436980957841
139000.0,78.0,centralno grejanje,4,ima,7.054235049411947
125000.0,66.0,centralno grejanje,1,ima,7.054235049411947
139000.0,75.0,centralno grejanje,1,ima,5.683609052509876
76000.0,58.0,etažno grejanje,2,ima,10.233549778854725
94000.0,46.0,etažno grejanje,1,ima,6.632548314595013
415000.0,106.0,centralno grejanje,1,ima,4.493348355195524
243000.0,121.0,centralno grejanje,6,ima,2.6272298710712385
449000.0,213.0,centralno grejanje,6,ima,3.598249175501236
135000.0,95.0,centralno grejanje,3,ima,8.8582763270524
79000.0,49.0,centralno grejanje,1,ima,4.041028681136181
120000.0,103.0,centralno grejanje,7,ima,6.266263209880793
250000.0,70.0,centralno grejanje,5,ima,4.142521076655837
78000.0,45.0,etažno grejanje,3,ima,5.390572990158322
255000.0,105.0,centralno grejanje,1,ima,2.8972359647441865
205000.0,126.0,grejanje na struju,1,ima,5.868130849256426
160000.0,101.0,centralno grejanje,1,ima,6.8914430182248125
89000.0,117.0,grejanje na gas,2,ima,7.7133483142996075
190000.0,76.0,centralno grejanje,6,ima,1.7813826521620455
93000.0,60.0,centralno grejanje,4,ima,4.29746786151461
370000.0,155.0,centralno grejanje,2,ima,1.281235352262543
48000.0,20.0,grejanje na struju,1,nema,2.8969783224083288
82500.0,33.0,grejanje na gas,2,nema,4.291436980957841
85000.0,47.0,grejanje na struju,3,ima,3.3309177303665614
428888.0,123.0,centralno grejanje,2,ima,0.6491339966627081
142000.0,75.0,centralno grejanje,5,ima,7.054235049411947
440888.0,123.0,centralno grejanje,2,ima,0.6491339966627081
248888.0,85.0,centralno grejanje,7,ima,0.6491339966627081
200000.0,67.0,centralno grejanje,1,nema,1.0980492979087382
110000.0,44.0,grejanje na gas,2,ima,4.291436980957841
125000.0,50.0,grejanje na gas,2,ima,4.291436980957841
82500.0,33.0,grejanje na gas,2,nema,4.291436980957841
110000.0,44.0,grejanje na gas,1,ima,4.291436980957841
160000.0,67.0,etažno grejanje,prizemlje,ima,5.304482623822636
125000.0,52.0,centralno grejanje,6,nema,3.5801516292213327
102500.0,44.0,centralno grejanje,6,nema,6.266263209880793
208000.0,90.0,centralno grejanje,5,ima,2.8972359647441865
195000.0,81.0,centralno grejanje,3,nema,3.3050992752682777
195000.0,67.0,centralno grejanje,1,nema,4.371083397645727
80000.0,56.0,etažno grejanje,3,ima,7.0453240230192655
147900.0,66.0,centralno grejanje,1,ima,4.2896973851783615
135000.0,44.0,centralno grejanje,1,ima,0.8560962461950152
170000.0,89.0,centralno grejanje,1,ima,5.683609052509876
180000.0,85.0,centralno grejanje,4,ima,3.479047970110821
143000.0,57.0,centralno grejanje,1,nema,4.1769756454298035
115000.0,53.0,centralno grejanje,1,ima,7.447780332468217
78000.0,21.0,centralno grejanje,prizemlje,nema,2.6272298710712385
98000.0,56.0,centralno grejanje,6,nema,6.266263209880793
50000.0,40.0,grejanje na struju,prizemlje,nema,5.132499654674149
187888.0,53.0,centralno grejanje,1,ima,0.6491339966627081
65000.0,54.0,grejanje na struju,5,ima,3.850068150212584
179000.0,74.0,etažno grejanje,3,ima,3.84012031991946
170000.0,61.0,centralno grejanje,2,ima,1.288108360912944
75000.0,38.0,centralno grejanje,1,nema,4.2896973851783615
165000.0,95.0,centralno grejanje,1,ima,6.703099944683712
279999.0,117.0,centralno grejanje,1,ima,1.9296158801807641
155000.0,87.0,centralno grejanje,6,ima,7.286857542584318
87000.0,48.0,grejanje na struju,4,ima,4.041028681136181
184000.0,94.0,centralno grejanje,4,nema,2.1081695218505523
140000.0,73.0,grejanje na struju,2,ima,2.1630935026910403
108000.0,60.0,centralno grejanje,2,ima,3.613281493062914
413000.0,118.0,etažno grejanje,4,ima,1.879773134031805
97000.0,49.0,centralno grejanje,4,nema,6.721132463371888
109000.0,59.0,centralno grejanje,prizemlje,nema,7.188120923795272
196000.0,109.0,centralno grejanje,1,ima,3.723507823488224
175000.0,70.0,centralno grejanje,2,ima,5.572163540931327
113000.0,74.0,centralno grejanje,1,ima,6.703099944683712
72000.0,45.0,centralno grejanje,prizemlje,nema,5.637740439154738
102000.0,74.0,etažno grejanje,1,ima,7.2933450847673225
450000.0,130.0,centralno grejanje,prizemlje,nema,2.5909864472362703
72000.0,40.0,grejanje na struju,2,nema,6.159577102830376
96200.0,40.0,centralno grejanje,1,nema,1.975255650206564
110000.0,124.0,etažno grejanje,4,ima,5.548891812533791
421000.0,106.0,centralno grejanje,1,ima,4.493348355195524
22000.0,22.0,grejanje na struju,prizemlje,nema,3.846016837803578
87000.0,53.0,grejanje na struju,1,ima,5.966815042182407
99000.0,125.0,grejanje na struju,2,nema,9.211351104562551
97900.0,54.0,centralno grejanje,4,ima,5.683609052509876
135000.0,74.0,etažno grejanje,3,ima,4.188025893824067
160000.0,72.0,centralno grejanje,5,ima,6.086457396920171
415000.0,106.0,centralno grejanje,1,ima,4.493348355195524
235000.0,126.0,grejanje na struju,2,ima,3.4006550675256006
66000.0,74.0,centralno grejanje,4,ima,7.6472601496134835
49900.0,32.0,grejanje na struju,prizemlje,nema,5.045372434059875
150000.0,101.0,centralno grejanje,1,ima,6.829840542569317
120000.0,52.0,centralno grejanje,3,ima,4.849193476642133
174000.0,87.0,centralno grejanje,5,ima,6.457073266366132
61800.0,38.0,centralno grejanje,prizemlje,ima,4.540374417350192
145000.0,105.0,centralno grejanje,7,ima,6.208492228799343
300000.0,107.0,grejanje na gas,1,ima,5.725380010299472
215000.0,78.0,grejanje na gas,prizemlje,ima,5.725380010299472
160000.0,89.0,etažno grejanje,prizemlje,ima,5.478979686100881
172215.0,80.0,centralno grejanje,3,ima,3.24036261332562
235620.0,102.0,centralno grejanje,5,ima,4.1416484160727824
225000.0,113.0,centralno grejanje,1,ima,4.20173335046808
203280.0,88.0,centralno grejanje,1,ima,4.1416484160727824
321000.0,94.0,grejanje na struju,2,ima,0.5881999352534308
48000.0,17.0,grejanje na struju,prizemlje,nema,0.28620330306400016
65000.0,64.0,grejanje na struju,prizemlje,ima,5.269353324416007
149000.0,86.0,centralno grejanje,1,nema,4.2896973851783615
80000.0,44.0,grejanje na struju,prizemlje,nema,5.534553728293426
128000.0,63.0,grejanje na struju,5,nema,2.627957551336704
270000.0,140.0,centralno grejanje,2,ima,4.291436980957841
260000.0,90.0,centralno grejanje,>7,ima,6.703099944683712
184000.0,54.0,centralno grejanje,4,ima,4.408607538033858
250000.0,157.0,centralno grejanje,2,ima,7.2220306934977545
99990.0,40.0,centralno grejanje,prizemlje,nema,6.434785833305329
152650.0,71.0,centralno grejanje,5,ima,3.24036261332562
489000.0,120.0,centralno grejanje,prizemlje,ima,1.879773134031805
299000.0,97.0,etažno grejanje,1,ima,2.8643540525595643
99000.0,86.0,etažno grejanje,3,nema,6.806035518955173
45000.0,39.0,etažno grejanje,prizemlje,ima,4.357604231018323
76500.0,51.0,TA peć,prizemlje,nema,4.376585457995102
91960.0,44.0,etažno grejanje,1,ima,5.970691821447585
104500.0,50.0,etažno grejanje,1,ima,5.970691821447585
250000.0,109.0,centralno grejanje,6,ima,7.804169995433672
480000.0,150.0,centralno grejanje,3,ima,2.213538089096682
511500.0,155.0,centralno grejanje,4,ima,2.213538089096682
143000.0,68.0,centralno grejanje,1,ima,5.016080328283931
299000.0,97.0,etažno grejanje,1,ima,2.8643540525595643
110000.0,51.0,centralno grejanje,prizemlje,nema,3.479047970110821
125000.0,59.0,centralno grejanje,6,ima,2.8972359647441865
64000.0,40.0,etažno grejanje,2,ima,7.084175139917464
73600.0,46.0,etažno grejanje,2,ima,5.883335331253297
72000.0,50.0,grejanje na struju,prizemlje,nema,2.225320067056399
45000.0,43.0,etažno grejanje,prizemlje,ima,7.085133108972692
53000.0,41.0,norveški radijatori,1,ima,6.5363075659101
94000.0,48.0,centralno grejanje,1,ima,4.037884463423132
35000.0,32.0,etažno grejanje,prizemlje,ima,7.377218204682231
41800.0,38.0,norveški radijatori,1,ima,7.804169995433672
41800.0,38.0,norveški radijatori,3,ima,7.804169995433672
55000.0,31.0,TA peć,suteren,nema,2.6570644972816235
240000.0,77.0,centralno grejanje,5,ima,1.0509851349577792
80800.0,55.0,etažno grejanje,prizemlje,nema,5.411141921571456
50000.0,30.0,centralno grejanje,prizemlje,nema,3.9162425926504683
170000.0,100.0,centralno grejanje,prizemlje,ima,3.479047970110821
110000.0,73.0,etažno grejanje,3,ima,6.0291489815990005
72500.0,42.0,etažno grejanje,prizemlje,ima,5.426113860652009
52000.0,30.0,centralno grejanje,suteren,nema,0.28620330306400016
55000.0,35.0,centralno grejanje,suteren,nema,2.1299050739714414
130000.0,68.0,centralno grejanje,5,ima,2.3352096230674784
108000.0,78.0,etažno grejanje,prizemlje,ima,4.540374417350192
189990.0,72.0,centralno grejanje,1,ima,6.116095257592906
65000.0,44.0,norveški radijatori,1,ima,7.987837941560443
279900.0,91.0,etažno grejanje,5,nema,0.28620330306400016
161500.0,85.0,centralno grejanje,2,nema,1.4462673996540567
138000.0,127.0,centralno grejanje,3,ima,6.7942485791889915
170000.0,190.0,centralno grejanje,prizemlje,ima,7.976578889369227
194999.0,89.0,centralno grejanje,2,nema,5.534553728293426
295000.0,117.0,centralno grejanje,2,ima,5.725380010299472
319000.0,200.0,etažno grejanje,3,ima,5.254273727796852
85000.0,42.0,centralno grejanje,prizemlje,nema,2.894351772273123
166600.0,98.0,grejanje na gas,4,ima,5.7078639816651835
41800.0,38.0,norveški radijatori,3,ima,7.804169995433672
125000.0,47.0,centralno grejanje,6,ima,3.5801516292213327
180000.0,54.0,centralno grejanje,7,nema,1.1301537220342546
149500.0,65.0,centralno grejanje,1,ima,3.2462259206584285
94250.0,65.0,centralno grejanje,6,ima,6.806035518955173
80000.0,58.0,etažno grejanje,1,ima,7.471627532636062
75600.0,63.0,etažno grejanje,prizemlje,nema,7.976578889369227
66000.0,55.0,etažno grejanje,prizemlje,nema,7.976578889369227
120000.0,52.0,centralno grejanje,3,ima,4.849193476642133
59400.0,44.0,norveški radijatori,1,ima,7.976578889369227
55350.0,41.0,norveški radijatori,prizemlje,nema,7.976578889369227
51300.0,38.0,norveški radijatori,prizemlje,nema,7.976578889369227
55350.0,41.0,norveški radijatori,1,ima,7.976578889369227
76950.0,57.0,norveški radijatori,3,ima,7.976578889369227
33750.0,25.0,norveški radijatori,4,nema,7.976578889369227
68500.0,45.0,grejanje na struju,prizemlje,nema,7.0511006385776165
68850.0,51.0,norveški radijatori,3,ima,7.976578889369227
350000.0,132.0,centralno grejanje,5,ima,2.6272298710712385
89000.0,36.0,centralno grejanje,7,ima,2.4305277030622627
100000.0,45.0,centralno grejanje,prizemlje,nema,4.621981593511354
105000.0,30.0,etažno grejanje,1,nema,0.40157234443861617
560000.0,171.0,centralno grejanje,4,ima,3.025557359605214
210000.0,102.0,centralno grejanje,6,nema,4.2896973851783615
66900.0,45.0,centralno grejanje,prizemlje,ima,6.19034668998448
116000.0,75.0,centralno grejanje,4,ima,4.242615273637445
172000.0,60.0,etažno grejanje,2,nema,0.8691753086155911
370000.0,186.0,centralno grejanje,4,nema,4.870656926105665
220000.0,126.0,centralno grejanje,6,nema,3.598249175501236
550000.0,92.0,centralno grejanje,4,nema,0.19231760178087196
320000.0,115.0,centralno grejanje,1,nema,2.6543094223118597
195000.0,65.0,kaljeva peć,2,nema,2.599148171316924
62000.0,42.0,centralno grejanje,1,nema,6.3674731025116245
182850.0,69.0,centralno grejanje,1,ima,2.6383332484857016
82000.0,50.0,centralno grejanje,prizemlje,nema,7.15110812646986
75000.0,54.0,centralno grejanje,3,ima,7.085133108972692
207800.0,89.0,centralno grejanje,2,nema,5.534553728293426
49000.0,26.0,etažno grejanje,prizemlje,nema,3.9162425926504683
128000.0,80.0,etažno grejanje,1,ima,6.943689992224843
55000.0,26.0,grejanje na struju,prizemlje,nema,1.5261038618634986
93000.0,59.0,centralno grejanje,1,ima,9.18213622475052
137500.0,62.0,centralno grejanje,1,ima,4.596620537124236
120000.0,58.0,centralno grejanje,4,ima,5.254273727796852
117000.0,40.0,grejanje na struju,3,nema,1.247215796362258
83000.0,63.0,centralno grejanje,7,ima,5.5909530163739225
192800.0,80.0,centralno grejanje,1,ima,1.0322322904597083
94900.0,56.0,centralno grejanje,prizemlje,nema,5.809226980679746
298000.0,165.0,centralno grejanje,6,ima,4.008544390446339
135000.0,62.0,centralno grejanje,6,ima,2.4115126846576858
75000.0,50.0,centralno grejanje,5,nema,5.417664174912384
180000.0,80.0,etažno grejanje,1,nema,3.051125334911091
83000.0,67.0,centralno grejanje,2,nema,8.625963064459771
225000.0,54.0,centralno grejanje,1,nema,0.4560756477657138
125000.0,62.0,centralno grejanje,3,ima,5.426113860652009
115000.0,58.0,etažno grejanje,4,nema,5.809226980679746
69900.0,33.0,centralno grejanje,prizemlje,ima,0.2507635202879382
270400.0,104.0,centralno grejanje,6,ima,2.6383332484857016
140000.0,77.0,centralno grejanje,4,ima,3.598249175501236
64000.0,53.0,grejanje na gas,1,ima,7.384634081893263
89970.0,53.0,centralno grejanje,prizemlje,ima,6.224999879203494
111750.0,78.0,centralno grejanje,3,ima,6.4899962991423665
299500.0,106.0,centralno grejanje,3,ima,0.6652810056094814
38000.0,33.0,etažno grejanje,3,ima,5.59174158525702
95000.0,51.0,centralno grejanje,1,nema,6.224999879203494
88900.0,60.0,centralno grejanje,4,ima,5.390572990158322
178600.0,84.0,grejanje na gas,prizemlje,ima,5.764968940760812
256143.0,169.0,etažno grejanje,2,ima,5.764968940760812
460000.0,164.0,centralno grejanje,1,ima,2.2093903650525366
127500.0,73.0,centralno grejanje,6,nema,7.054235049411947
70000.0,37.0,etažno grejanje,prizemlje,ima,1.130562678199926
88000.0,134.0,grejanje na gas,4,ima,4.381947143556098
160000.0,81.0,centralno grejanje,3,ima,6.224999879203494
165000.0,75.0,grejanje na struju,2,ima,4.639772277229434
169900.0,85.0,etažno grejanje,3,nema,8.892089876704894
105000.0,43.0,centralno grejanje,1,ima,2.827239875322618
127500.0,67.0,centralno grejanje,4,nema,5.809226980679746
127500.0,63.0,centralno grejanje,prizemlje,nema,0.5130494638722838
61900.0,60.0,grejanje na struju,2,ima,2.0715103600216773
117000.0,56.0,etažno grejanje,2,nema,1.934154998445028
51000.0,41.0,grejanje na struju,prizemlje,ima,3.6193522814289576
125000.0,81.0,centralno grejanje,6,nema,6.997654580422821
104900.0,54.0,centralno grejanje,3,ima,7.356849868820598
110000.0,65.0,centralno grejanje,4,ima,4.780193666484915
170000.0,132.0,centralno grejanje,7,nema,7.054235049411947
178000.0,70.0,centralno grejanje,3,nema,2.827239875322618
105000.0,90.0,centralno grejanje,2,ima,6.539188073663465
280000.0,117.0,centralno grejanje,1,ima,1.9296158801807641
153600.0,64.0,centralno grejanje,1,ima,3.7174731994575376
183600.0,68.0,etažno grejanje,3,ima,2.9108740627384195
199500.0,93.0,centralno grejanje,3,ima,4.2896973851783615
94000.0,46.0,etažno grejanje,1,ima,6.632548314595013
145000.0,94.0,centralno grejanje,2,nema,6.5082559055525575
110000.0,69.0,centralno grejanje,1,ima,5.683609052509876
149500.0,54.0,centralno grejanje,1,ima,3.598249175501236
148000.0,69.0,centralno grejanje,2,ima,0.4793432998427692
225000.0,106.0,centralno grejanje,1,ima,1.6873991474342178
79900.0,53.0,centralno grejanje,1,ima,6.19034668998448
75000.0,62.0,kaljeva peć,4,ima,6.060127517899589
99900.0,28.0,grejanje na struju,1,ima,0.6054667772378305
175000.0,112.0,etažno grejanje,prizemlje,nema,4.416185681480996
135000.0,74.0,grejanje na struju,potkrovlje,nema,1.1097776547791751
70000.0,48.0,centralno grejanje,1,nema,6.981740222984074
175000.0,85.0,centralno grejanje,1,ima,0.8414132210315118
50000.0,36.0,centralno grejanje,prizemlje,nema,3.733383622199876
103500.0,48.0,etažno grejanje,3,nema,5.954854615403812
78000.0,43.0,etažno grejanje,prizemlje,ima,6.506360209804863
134900.0,93.0,centralno grejanje,>7,ima,6.703099944683712
220000.0,88.0,etažno grejanje,1,ima,3.598249175501236
145000.0,94.0,etažno grejanje,2,nema,6.5082559055525575
188000.0,188.0,grejanje na gas,prizemlje,ima,9.138154287712632
145000.0,145.0,grejanje na gas,1,ima,9.138154287712632
225000.0,80.0,centralno grejanje,2,ima,0.9491925095706488
149000.0,85.0,centralno grejanje,5,ima,3.656597697941809
109000.0,53.0,centralno grejanje,prizemlje,ima,2.847752244374888
180000.0,83.0,grejanje na struju,3,ima,7.804169995433672
239000.0,93.0,etažno grejanje,prizemlje,ima,5.426113860652009
118000.0,61.0,grejanje na struju,2,nema,2.266956648004008
295000.0,153.0,etažno grejanje,2,nema,6.0936230019317525
65000.0,49.0,centralno grejanje,4,ima,5.5909530163739225
125000.0,73.0,etažno grejanje,3,nema,2.701497850022166
110000.0,48.0,centralno grejanje,1,nema,7.471627532636062
269000.0,86.0,centralno grejanje,2,ima,1.879773134031805
150000.0,87.0,centralno grejanje,prizemlje,ima,6.8017819776206
85500.0,51.0,centralno grejanje,prizemlje,ima,4.562803718369792
165000.0,78.0,etažno grejanje,2,ima,5.5909530163739225
220000.0,66.0,centralno grejanje,4,nema,0.4560756477657138
190000.0,112.0,centralno grejanje,7,ima,1.4220569745691043
103000.0,60.0,grejanje na struju,5,nema,1.9060570089769309
129000.0,51.0,centralno grejanje,prizemlje,ima,0.32234309765574376
85000.0,50.0,grejanje na struju,7,ima,7.471627532636062
18000.0,18.0,centralno grejanje,1,nema,7.315141547324513
790000.0,379.0,etažno grejanje,5,ima,2.648160282449717
250000.0,104.0,etažno grejanje,5,nema,8.892089876704894
279900.0,100.0,etažno grejanje,1,ima,0.5901342755263618
89900.0,46.0,centralno grejanje,prizemlje,nema,2.32671064325996
1830.0,70.0,podno grejanje,1,ima,6.568542146560131
1830.0,60.0,podno grejanje,1,ima,6.568542146560131
209000.0,56.0,centralno grejanje,2,ima,0.6491339966627081
430000.0,125.0,centralno grejanje,2,nema,3.7174731994575376
75000.0,25.0,centralno grejanje,3,nema,3.0584251091960364
235000.0,101.0,centralno grejanje,1,ima,4.253433609114684
371000.0,106.0,centralno grejanje,2,ima,0.15678107737226396
470000.0,180.0,centralno grejanje,2,ima,0.5130494638722838
58000.0,57.0,grejanje na struju,2,ima,4.035920800486834
41000.0,40.0,grejanje na struju,1,ima,4.035920800486834
55000.0,54.0,grejanje na struju,2,ima,4.035920800486834
280000.0,97.0,centralno grejanje,6,ima,4.008544390446339
92000.0,44.0,centralno grejanje,4,nema,2.6272298710712385
154900.0,82.0,centralno grejanje,3,ima,4.53451731823147
105000.0,41.0,centralno grejanje,prizemlje,ima,1.5698361860755208
73600.0,46.0,etažno grejanje,2,ima,5.883335331253297
65600.0,41.0,etažno grejanje,1,ima,5.883335331253297
78400.0,49.0,etažno grejanje,prizemlje,ima,5.883335331253297
64000.0,40.0,etažno grejanje,prizemlje,ima,5.883335331253297
60800.0,38.0,etažno grejanje,prizemlje,ima,5.883335331253297
68800.0,43.0,etažno grejanje,prizemlje,ima,5.883335331253297
66500.0,67.0,grejanje na struju,1,ima,4.035920800486834
110000.0,57.0,centralno grejanje,>7,ima,4.142521076655837
62000.0,40.0,centralno grejanje,4,nema,6.626268161439737
99000.0,47.0,etažno grejanje,prizemlje,ima,3.553862996791356
169100.0,89.0,centralno grejanje,1,ima,5.683609052509876
97000.0,50.0,centralno grejanje,1,ima,6.703099944683712
92000.0,39.0,centralno grejanje,1,nema,4.297332714165572
68000.0,60.0,centralno grejanje,1,ima,8.154849263728945
90000.0,48.0,centralno grejanje,7,ima,5.954522512176031
149800.0,97.0,etažno grejanje,4,nema,6.57291478499563
399888.0,111.0,centralno grejanje,1,nema,0.6491339966627081
275888.0,80.0,centralno grejanje,1,nema,0.6491339966627081
381888.0,116.0,centralno grejanje,4,ima,0.6491339966627081
294888.0,80.0,centralno grejanje,2,ima,0.6491339966627081
245888.0,78.0,centralno grejanje,2,ima,0.6491339966627081
647888.0,76.0,centralno grejanje,4,ima,0.6491339966627081
325888.0,99.0,centralno grejanje,1,ima,0.6491339966627081
413888.0,123.0,centralno grejanje,5,ima,0.6491339966627081
318888.0,94.0,centralno grejanje,2,ima,0.6491339966627081
197000.0,95.0,centralno grejanje,5,ima,4.2896973851783615
102000.0,72.0,centralno grejanje,prizemlje,ima,5.29456413317804
284888.0,89.0,centralno grejanje,2,ima,0.6491339966627081
462000.0,128.0,etažno grejanje,prizemlje,ima,5.920215615295303
179000.0,91.0,etažno grejanje,4,ima,1.1097776547791751
375888.0,119.0,centralno grejanje,2,nema,0.6491339966627081
235000.0,100.0,centralno grejanje,3,ima,0.8372037712279973
378888.0,104.0,centralno grejanje,2,ima,0.6491339966627081
128900.0,70.0,centralno grejanje,prizemlje,ima,2.7784614636585467
105000.0,79.0,centralno grejanje,3,ima,4.291436980957841
53000.0,48.0,TA peć,prizemlje,nema,4.99686924357952
80000.0,41.0,centralno grejanje,prizemlje,nema,4.4444355205624415
114500.0,61.0,centralno grejanje,7,ima,4.142521076655837
119900.0,85.0,centralno grejanje,5,ima,3.656597697941809
215000.0,96.0,centralno grejanje,2,ima,2.827239875322618
268000.0,123.0,centralno grejanje,2,ima,1.2275865591068922
339000.0,160.0,centralno grejanje,2,ima,4.973409924469663
117000.0,39.0,etažno grejanje,2,nema,0.5881999352534308
175900.0,105.0,centralno grejanje,6,nema,0.42666109115793055
74000.0,43.0,etažno grejanje,4,ima,5.132286152175055
130000.0,71.0,centralno grejanje,4,ima,4.7501326520510085
210000.0,64.0,centralno grejanje,5,ima,1.1637496549025328
178500.0,75.0,centralno grejanje,2,ima,0.5089704570584767
129000.0,46.0,grejanje na struju,5,ima,6.981740222984074
332000.0,117.0,centralno grejanje,1,ima,2.6120292479496108
179000.0,80.0,centralno grejanje,5,ima,1.4462673996540567
139000.0,118.0,centralno grejanje,1,ima,7.704070809595254
179000.0,155.0,centralno grejanje,3,ima,6.64021458445816
85000.0,50.0,etažno grejanje,prizemlje,nema,1.070080551621901
199000.0,142.0,grejanje na gas,1,ima,8.296303111528074
179200.0,65.0,centralno grejanje,1,ima,2.3117882618405594
155000.0,87.0,centralno grejanje,6,ima,7.138930509695295
169800.0,95.0,centralno grejanje,1,nema,6.703099944683712
98000.0,51.0,kaljeva peć,prizemlje,nema,4.414797131614703
190000.0,78.0,centralno grejanje,1,ima,4.140667980210856
205000.0,55.0,centralno grejanje,2,ima,0.9173951132726984
138000.0,127.0,centralno grejanje,3,ima,6.7942485791889915
200000.0,125.0,centralno grejanje,5,ima,5.062573845207576
128000.0,80.0,centralno grejanje,1,ima,7.071310588293547
188700.0,83.0,centralno grejanje,4,ima,3.8142197201960784
225000.0,99.0,centralno grejanje,1,ima,2.725412704784268
296000.0,133.0,centralno grejanje,3,ima,1.525684079345828
81600.0,68.0,grejanje na struju,2,ima,10.38015730651138
310000.0,125.0,grejanje na struju,2,ima,1.070080551621901
121900.0,53.0,podno grejanje,3,ima,4.701286657456567
198000.0,106.0,etažno grejanje,3,ima,2.627957551336704
76000.0,53.0,grejanje na struju,prizemlje,nema,3.7759754581118483
65000.0,72.0,etažno grejanje,prizemlje,ima,5.808449617040329
189000.0,71.0,centralno grejanje,1,ima,1.9095079894031264
148000.0,65.0,etažno grejanje,5,nema,2.015341040269244
307000.0,90.0,centralno grejanje,3,nema,2.725412704784268
80000.0,66.0,centralno grejanje,4,ima,6.405399490885526
275000.0,112.0,etažno grejanje,2,ima,0.5130494638722838
190000.0,76.0,centralno grejanje,7,ima,4.178834786556068
150000.0,65.0,grejanje na struju,1,nema,3.560189125246973
92400.0,66.0,grejanje na gas,2,nema,8.306913702737674
124000.0,62.0,centralno grejanje,7,ima,1.8788327208475573
220000.0,86.0,centralno grejanje,5,ima,7.532766471967478
107500.0,45.0,grejanje na struju,prizemlje,nema,2.1828299806468148
190900.0,81.0,centralno grejanje,6,ima,3.634692706286426
305000.0,122.0,centralno grejanje,4,ima,3.6478774800042033
89000.0,32.0,centralno grejanje,7,ima,2.4305277030622627
89000.0,67.0,centralno grejanje,1,ima,8.069760388899033
160000.0,88.0,centralno grejanje,1,ima,6.668915491679734
